case_id,environment,tier,level,level_name,behavior,pair_id,needs_ambient_context,adversarial_type,experiment,profile,tool_size,gold_position,model,contract,tool_selection_exact,full_call_exact,sequence_success,arg_exact_match,arg_precision,arg_recall,arg_f1,e2e_success,expected_action,took_action,decision_correct,false_action,missed_action,destructive_action,abstained,asked_clarification,gold_tool_offered,n_expected_calls,n_actual_calls,n_tools_offered,confidence,latency_ms,peak_ram_mb,error,failure_types
business_ops.D5.05,business_ops,3,5,dependent,multiple_tool_calls,,False,,profile,opt_descriptions,20,natural,needle3,production@0.4,False,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,2,5,20,0.9682,1503.8722999997844,154.3,,extra_tool|wrong_argument
business_ops.D5.06,business_ops,3,5,dependent,multiple_tool_calls,,False,,profile,opt_descriptions,20,natural,needle3,raw,False,False,False,False,0.75,0.75,0.75,False,True,True,True,False,False,False,False,False,True,2,5,20,1.0,1534.3463999988671,154.3,,extra_tool|wrong_argument
business_ops.D5.06,business_ops,3,5,dependent,multiple_tool_calls,,False,,profile,opt_descriptions,20,natural,needle3,production@0.4,False,False,False,False,0.75,0.75,0.75,False,True,True,True,False,False,False,False,False,True,2,5,20,1.0,1534.3463999988671,154.3,,extra_tool|wrong_argument
smart_home.D0.01,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.896,368.2869999993272,154.3,,
smart_home.D0.01,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.896,368.2869999993272,154.3,,
smart_home.D0.02,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,400.32500000052096,154.3,,
smart_home.D0.02,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,400.32500000052096,154.3,,
smart_home.D0.03,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9161,355.05340000054275,154.3,,
smart_home.D0.03,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9161,355.05340000054275,154.3,,
smart_home.D0.04,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,339.33340000021417,154.3,,
smart_home.D0.04,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,339.33340000021417,154.3,,
smart_home.D0.05,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.994,364.8733000009088,154.3,,
smart_home.D0.05,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.994,364.8733000009088,154.3,,
smart_home.D0.06,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9927,420.1956000006248,154.3,,
smart_home.D0.06,smart_home,1,0,direct,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9927,420.1956000006248,154.3,,
smart_home.D1.01,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9955,364.71030000029714,154.3,,
smart_home.D1.01,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9955,364.71030000029714,154.3,,
smart_home.D1.02,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9968,404.2149999995672,154.3,,
smart_home.D1.02,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9968,404.2149999995672,154.3,,
smart_home.D1.03,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.8211,384.2439000009108,154.3,,
smart_home.D1.03,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.8211,384.2439000009108,154.3,,
smart_home.D1.04,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.977,357.1494999996503,154.3,,
smart_home.D1.04,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.977,357.1494999996503,154.3,,
smart_home.D1.05,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,448.1801000010819,154.3,,
smart_home.D1.05,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,448.1801000010819,154.3,,
smart_home.D1.06,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9838,406.6646999999648,154.3,,
smart_home.D1.06,smart_home,1,1,paraphrase,tool_call,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9838,406.6646999999648,154.3,,
smart_home.D2.01,smart_home,1,2,distraction,tool_call,,False,negation,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9491,439.75850000060746,154.3,,
smart_home.D2.01,smart_home,1,2,distraction,tool_call,,False,negation,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9491,439.75850000060746,154.3,,
smart_home.D2.02,smart_home,1,2,distraction,tool_call,,False,negation,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.5,1.0,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,1,2,10,0.9135,598.6428000005617,154.3,,extra_tool|wrong_argument|failed_negation
smart_home.D2.02,smart_home,1,2,distraction,tool_call,,False,negation,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.5,1.0,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,1,2,10,0.9135,598.6428000005617,154.3,,extra_tool|wrong_argument|failed_negation
smart_home.D2.03,smart_home,1,2,distraction,tool_call,,False,irrelevant,profile,opt_constraints,10,natural,needle3,raw,True,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,1,10,0.9271,467.4957999995968,154.3,,wrong_argument
smart_home.D2.03,smart_home,1,2,distraction,tool_call,,False,irrelevant,profile,opt_constraints,10,natural,needle3,production@0.4,True,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,1,10,0.9271,467.4957999995968,154.3,,wrong_argument
smart_home.D2.04,smart_home,1,2,distraction,tool_call,,False,negation,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,514.3188000001828,154.3,,
smart_home.D2.04,smart_home,1,2,distraction,tool_call,,False,negation,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,1.0,514.3188000001828,154.3,,missing_tool|gated_by_contract
smart_home.D2.05,smart_home,1,2,distraction,no_call,,False,injection,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,True,False,True,0,0,10,0.3841,217.6363999997193,154.3,,
smart_home.D2.05,smart_home,1,2,distraction,no_call,,False,injection,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,True,False,True,0,0,10,0.3841,217.6363999997193,154.3,,
smart_home.D2.06,smart_home,1,2,distraction,no_call,,False,unsupported,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,True,False,True,0,0,10,0.4559,217.24880000056143,154.3,,
smart_home.D2.06,smart_home,1,2,distraction,no_call,,False,unsupported,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,True,False,True,0,0,10,0.4559,217.24880000056143,154.3,,
smart_home.D3.01,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9062,242.0236999996632,154.3,,missing_tool
smart_home.D3.01,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9062,242.0236999996632,154.3,,missing_tool
smart_home.D3.02,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.995,231.67670000020732,154.3,,missing_tool
smart_home.D3.02,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.995,231.67670000020732,154.3,,missing_tool
smart_home.D3.03,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9397,222.8270000005068,154.3,,missing_tool
smart_home.D3.03,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9397,222.8270000005068,154.3,,missing_tool
smart_home.D3.04,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,1.0,279.0968999997858,154.3,,missing_tool
smart_home.D3.04,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,1.0,279.0968999997858,154.3,,missing_tool
smart_home.D3.05,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9518,220.5213000006552,154.3,,missing_tool
smart_home.D3.05,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9518,220.5213000006552,154.3,,missing_tool
smart_home.D3.06,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9734,225.10460000012245,154.3,,missing_tool
smart_home.D3.06,smart_home,1,3,context,tool_call,,True,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9734,225.10460000012245,154.3,,missing_tool
smart_home.D4.01,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,0.9959,593.1880000016463,154.3,,
smart_home.D4.01,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,0.9959,593.1880000016463,154.3,,
smart_home.D4.02,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.3333333333333333,0.25,0.2857142857142857,False,True,True,True,False,False,False,False,False,True,2,2,10,0.8723,697.7756000005684,154.3,,missing_tool|wrong_tool|wrong_argument
smart_home.D4.02,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.3333333333333333,0.25,0.2857142857142857,False,True,True,True,False,False,False,False,False,True,2,2,10,0.8723,697.7756000005684,154.3,,missing_tool|wrong_tool|wrong_argument
smart_home.D4.03,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,0.7957,533.4898999990401,154.3,,
smart_home.D4.03,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,0.7957,533.4898999990401,154.3,,
smart_home.D4.04,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,True,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9568,618.4093000001667,154.3,,wrong_argument
smart_home.D4.04,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9568,618.4093000001667,154.3,,wrong_argument
smart_home.D4.05,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,True,False,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9472,623.9685999989888,154.3,,wrong_argument
smart_home.D4.05,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,True,False,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9472,623.9685999989888,154.3,,wrong_argument
smart_home.D4.06,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,True,False,False,False,False,False,True,2,2,10,0.5561,628.6856000006082,154.3,,missing_tool|wrong_tool
smart_home.D4.06,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,True,False,False,False,False,False,True,2,2,10,0.5561,628.6856000006082,154.3,,missing_tool|wrong_tool
smart_home.D5.chain01,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,2,0,10,0.9754,350.3286000004664,154.3,,missing_tool
smart_home.D5.chain01,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,2,0,10,0.9754,350.3286000004664,154.3,,missing_tool
smart_home.D5.chain02,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,2,0,10,0.9513,408.36469999976543,154.3,,missing_tool
smart_home.D5.chain02,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,2,0,10,0.9513,408.36469999976543,154.3,,missing_tool
smart_home.D5.cond01a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond01,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.5,0.3333333333333333,0.4,False,True,True,True,False,False,False,False,False,True,2,1,10,0.819,433.28440000004775,154.3,,missing_tool|wrong_argument|failed_condition
smart_home.D5.cond01a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond01,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.5,0.3333333333333333,0.4,False,True,True,True,False,False,False,False,False,True,2,1,10,0.819,433.28440000004775,154.3,,missing_tool|wrong_argument|failed_condition
smart_home.D5.cond01b,smart_home,1,5,dependent,tool_call,sh_cond01,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,0.819,439.9157999996533,154.3,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond01b,smart_home,1,5,dependent,tool_call,sh_cond01,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,0.819,439.9157999996533,154.3,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond02a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond02,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.3333333333333333,0.5,0.4,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9598,700.4628999993656,154.3,,missing_tool|wrong_tool|failed_condition
smart_home.D5.cond02a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond02,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.3333333333333333,0.5,0.4,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9598,700.4628999993656,154.3,,missing_tool|wrong_tool|failed_condition
smart_home.D5.cond02b,smart_home,1,5,dependent,tool_call,sh_cond02,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,2,10,0.9598,692.8098999997019,154.3,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond02b,smart_home,1,5,dependent,tool_call,sh_cond02,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,2,10,0.9598,692.8098999997019,154.3,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond03a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond03,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,1.0,0.6666666666666666,0.8,True,True,True,True,False,False,False,False,False,True,2,1,10,1.0,444.7212000004584,154.3,,missing_tool|failed_condition
smart_home.D5.cond03a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond03,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,1.0,0.6666666666666666,0.8,True,True,True,True,False,False,False,False,False,True,2,1,10,1.0,444.7212000004584,154.3,,missing_tool|failed_condition
smart_home.D5.cond03b,smart_home,1,5,dependent,tool_call,sh_cond03,False,,profile,opt_constraints,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,1.0,448.7949000003937,154.3,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond03b,smart_home,1,5,dependent,tool_call,sh_cond03,False,,profile,opt_constraints,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,1.0,448.7949000003937,154.3,,failed_condition|missing_tool|wrong_tool
workspace.D0.01,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,757.042299999739,154.3,,
workspace.D0.01,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,757.042299999739,154.3,,
workspace.D0.02,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,True,False,False,True,1,1,12,0.5018,388.289900000018,154.3,,failed_condition|missing_tool|wrong_tool
workspace.D0.02,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,True,False,False,True,1,1,12,0.5018,388.289900000018,154.3,,failed_condition|missing_tool|wrong_tool
workspace.D0.03,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,474.5540999992954,154.3,,
workspace.D0.03,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,474.5540999992954,154.3,,
workspace.D0.04,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,578.260300000693,154.3,,
workspace.D0.04,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,578.260300000693,154.3,,
workspace.D0.05,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,362.9195000003165,154.3,,
workspace.D0.05,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,362.9195000003165,154.3,,
workspace.D0.06,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,512.0064000002458,154.3,,
workspace.D0.06,workspace,2,0,direct,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,512.0064000002458,154.3,,
workspace.D1.01,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,0.0964,2259.520199999315,154.3,tool call truncated: token budget exhausted,runtime_error
workspace.D1.01,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,0.0964,2259.520199999315,154.3,tool call truncated: token budget exhausted,runtime_error
workspace.D1.02,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,0.9367,338.33990000039194,154.3,,
workspace.D1.02,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,0.9367,338.33990000039194,154.3,,
workspace.D1.03,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,0.996,527.6411000004373,154.3,,
workspace.D1.03,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,0.996,527.6411000004373,154.3,,
workspace.D1.04,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,True,False,False,True,1,4,12,1.0,926.2666999993598,154.3,,missing_tool|wrong_tool
workspace.D1.04,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,True,False,False,True,1,4,12,1.0,926.2666999993598,154.3,,missing_tool|wrong_tool
workspace.D1.05,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,532.4143999996522,154.3,,
workspace.D1.05,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,1.0,532.4143999996522,154.3,,
workspace.D1.06,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,480.5451999991419,154.3,,
workspace.D1.06,workspace,2,1,paraphrase,tool_call,,False,,profile,opt_constraints,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,480.5451999991419,154.3,,
workspace.D2.01,workspace,2,2,distraction,tool_call,,False,negation,profile,opt_constraints,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,570.0977999995303,154.3,,
workspace.D2.01,workspace,2,2,distraction,tool_call,,False,negation,profile,opt_constraints,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,12,1.0,570.0977999995303,154.3,,missing_tool|gated_by_contract
workspace.D2.02,workspace,2,2,distraction,tool_call,,False,irrelevant,profile,opt_constraints,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,1.0,331.1666999998124,154.3,,
workspace.D2.02,workspace,2,2,distraction,tool_call,,False,irrelevant,profile,opt_constraints,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,1.0,331.1666999998124,154.3,,
